@relation 'stylometry-aimed-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AddClassification-distribution-Wweka.classifiers.lazy.IBk -K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,105,106,104'

@attribute fog_index numeric
@attribute fog_index_WSW numeric
@attribute monosyllabic_fog_index numeric
@attribute monosyllabic_fog_index_WSW numeric
@attribute inverse_fog_index numeric
@attribute inverse_fog_index_WSW numeric
@attribute forcast numeric
@attribute forcast_WSW numeric
@attribute smog_index numeric
@attribute smog_index_WSW numeric
@attribute fkri numeric
@attribute fkri_WSW numeric
@attribute flesch numeric
@attribute flesch_WSW numeric
@attribute complex_word numeric
@attribute complex_word_percent numeric
@attribute complex_word_WSW numeric
@attribute complex_word_WSW_percent numeric
@attribute monosyllabic_word numeric
@attribute monosyllabic_word_percent numeric
@attribute monosyllabic_word_WSW numeric
@attribute monosyllabic_word_WSW_percent numeric
@attribute word_length numeric
@attribute word_length_WSW numeric
@attribute syllable_count numeric
@attribute syllables_count_WSW numeric
@attribute long_sentence {true,false}
@attribute short_sentence {true,false}
@attribute word_count numeric
@attribute function_word numeric
@attribute function_word_percent numeric
@attribute content_word numeric
@attribute content_word_percent numeric
@attribute named_entity numeric
@attribute named_entity_percent numeric
@attribute named_entity_WSW numeric
@attribute named_entity_WSW_percent numeric
@attribute alpha_numeric numeric
@attribute alpha_numeric_percent numeric
@attribute alpha_numeric_WSW numeric
@attribute alpha_numeric_WSW_percent numeric
@attribute verb numeric
@attribute verb_percent numeric
@attribute verb_WSW numeric
@attribute verb_WSW_percent numeric
@attribute acronym numeric
@attribute acronym_percent numeric
@attribute acronym_WSW numeric
@attribute acronym_WSW_percent numeric
@attribute semantic_word numeric
@attribute semantic_word_percent numeric
@attribute semantic_word_WSW numeric
@attribute semantic_word_WSW_percent numeric
@attribute alphabet_words numeric
@attribute alphabet_words_percent numeric
@attribute alphabet_words_WSW numeric
@attribute alphabet_words_WSW_percent numeric
@attribute numeric_words numeric
@attribute numeric_words_percent numeric
@attribute numeric_words_WSW numeric
@attribute numeric_words_WSW_percent numeric
@attribute lowercase_words numeric
@attribute lowercase_words_percent numeric
@attribute lowercase_words_WSW numeric
@attribute lowercase_words_WSW_percent numeric
@attribute uppercase_words numeric
@attribute uppercase_words_percent numeric
@attribute uppercase_words_WSW numeric
@attribute uppercase_words_WSW_percent numeric
@attribute long_word numeric
@attribute long_word_percent numeric
@attribute long_word_WSW numeric
@attribute long_word_WSW_percent numeric
@attribute unique_word numeric
@attribute unique_word_percent numeric
@attribute unique_word_WSW numeric
@attribute unique_word_WSW_percent numeric
@attribute repeated_word numeric
@attribute repeated_word_percent numeric
@attribute repeated_word_WSW numeric
@attribute repeated_word_WSW_percent numeric
@attribute pos_conjunction numeric
@attribute pos_number numeric
@attribute pos_determiner numeric
@attribute pos_preposition numeric
@attribute pos_adjective numeric
@attribute pos_noun numeric
@attribute pos_pronoun numeric
@attribute pos_adverb numeric
@attribute pos_verb numeric
@attribute pos_interjection numeric
@attribute pos_foreign numeric
@attribute pos_list numeric
@attribute pos_possessive numeric
@attribute pos_particle numeric
@attribute pos_symbol numeric
@attribute character_count numeric
@attribute character_count_WSW numeric
@attribute character_per_word numeric
@attribute character_per_word_WSW numeric
@attribute character_without_space numeric
@attribute character_without_space_WSW numeric
@attribute special_char {true,false}
@attribute distribution_positive numeric
@attribute distribution_negative numeric
@attribute class {positive,negative}

@data
0.313743,0.448136,0.273548,0.28577,0.013369,0.010283,0.611111,0.75,0.447214,0.415227,0.378462,0.594047,0,0,0.2,0.5,0.172414,0.416667,0.083333,0.388889,0.088235,0.25,0.555556,0.589744,0.180672,0.194286,false,true,0.122302,0.107143,0.454545,0.13253,0.545455,0.333333,0.555556,0.407407,0.916667,0.134454,0.888889,0.15873,0.833333,0.2,0.285714,0.2,0.333333,0.090909,0.222222,0.066667,0.083333,0.142857,0.236111,0.153846,0.208333,0.127119,0.722222,0.145161,0.6875,0.066667,0.148148,0.066667,0.166667,0.142857,0.739837,0.190476,0.666667,0.0625,0.055556,0.071429,0.083333,0.243243,0.5,0.228571,0.666667,0.137255,0.69697,0.142857,0.888889,0.081081,0.30303,0.052632,0.111111,0.138889,0,0.466667,0.166667,0.444444,0.259259,0,0.333333,0.134921,0,0,0,0,0,0,0.162069,0.183471,0.579861,0.584302,0.167336,0.191571,true,0.181848,0.818152,negative
0.367765,0.660859,0.28934,0.081649,0.010537,0.004311,0.6,1,0.516398,0.525226,0.373116,0.680888,0,0,0.266667,0.6,0.275862,0.666667,0.095238,0.4,0,0,0.519231,0.692308,0.193277,0.217143,false,false,0.136691,0.142857,0.545455,0.13253,0.454545,0.166667,0.25,0.074074,0.166667,0.159664,0.95,0.174603,0.916667,0.2,0.257143,0.2,0.333333,0.068182,0.15,0,0,0.142857,0.2125,0.076923,0.104167,0.152542,0.875,0.16129,0.84375,0,0,0,0,0.197802,0.921951,0.261905,0.916667,0,0,0,0,0.297297,0.55,0.314286,0.916667,0.176471,0.909091,0.157143,1,0.027027,0.090909,0,0,0.5,0,0.14,0.3,0.3,0.277778,0.25,0,0.485714,0,0,0,0,0.325,0,0.174713,0.191736,0.539062,0.637597,0.178046,0.201149,true,0.090947,0.909053,positive
0.465939,0.70513,0.337563,0.313459,0.00705,0.003516,0.625,0.826087,0.68313,0.694808,0.488016,0.744453,0,0,0.466667,0.65625,0.482759,0.608696,0.142857,0.375,0.117647,0.173913,0.600962,0.655518,0.340336,0.405714,true,false,0.223022,0.160714,0.383523,0.26506,0.616477,0.366667,0.34375,0.555556,0.652174,0.235294,0.875,0.301587,0.826087,0.3,0.241071,0.3,0.26087,0.181818,0.25,0.2,0.130435,0.285714,0.265625,0.307692,0.217391,0.254237,0.921875,0.33871,0.918478,0,0,0,0,0.296703,0.864329,0.452381,0.826087,0.1875,0.09375,0.214286,0.130435,0.486486,0.5625,0.514286,0.782609,0.264706,0.772727,0.285714,0.884058,0.108108,0.227273,0.105263,0.115942,0.3125,0,0.35,0.375,0.375,0.305556,0,0.09375,0.379464,0,0,0,0,0,0,0.295402,0.363636,0.591797,0.594034,0.302544,0.37931,true,0.181848,0.818152,positive
0.303651,0.471858,0.345903,0.444613,0.014007,0.009355,0.428571,0.545455,0.408248,0.415227,0.256212,0.393993,0.243094,0.091472,0.166667,0.535714,0.172414,0.454545,0.095238,0.571429,0.147059,0.454545,0.357143,0.363636,0.109244,0.131429,false,true,0.093525,0.053571,0.292208,0.120482,0.707792,0.233333,0.5,0.148148,0.363636,0.10084,0.857143,0.142857,0.818182,0.1,0.183673,0.1,0.181818,0.113636,0.357143,0.133333,0.181818,0.214286,0.455357,0.230769,0.340909,0.084746,0.464286,0.112903,0.488636,0,0,0,0,0.098901,0.658537,0.166667,0.636364,0.0625,0.071429,0.071429,0.090909,0.162162,0.428571,0.171429,0.545455,0.127451,1,0.142857,1,0,0,0,0,0.178571,0,0.2,0.214286,0.142857,0.444444,0,0,0.520408,0,0,0,0,0,0,0.104598,0.132231,0.383929,0.337209,0.104418,0.1341,true,0.54545,0.45455,negative
0.275704,0.377079,0.370558,0.482586,0.016013,0.013746,0.5,0.578947,0.408248,0.415227,0.300969,0.401798,0.25382,0.188109,0.166667,0.288462,0.172414,0.263158,0.154762,0.5,0.235294,0.421053,0.295858,0.291498,0.189076,0.205714,false,false,0.179856,0.125,0.367133,0.216867,0.632867,0.4,0.461538,0.333333,0.473684,0.201681,0.923077,0.269841,0.894737,0.15,0.148352,0.15,0.157895,0.181818,0.307692,0.2,0.157895,0.285714,0.326923,0.307692,0.263158,0.186441,0.711538,0.241935,0.703947,0.066667,0.102564,0.066667,0.105263,0.208791,0.748593,0.309524,0.684211,0.1875,0.115385,0.142857,0.105263,0.189189,0.269231,0.2,0.368421,0.235294,0.93007,0.242857,0.929825,0.027027,0.06993,0.052632,0.070175,0.192308,0.553846,0.215385,0,0.076923,0.316239,0,0.115385,0.56044,0,0,0,0,0,0,0.171264,0.2,0.237981,0.192166,0.165997,0.197318,true,0.45455,0.54545,negative
0.381045,0.570097,0.322225,0.402799,0.009962,0.006322,0.565217,0.666667,0.547723,0.557086,0.440619,0.66742,0,0,0.3,0.586957,0.310345,0.5,0.119048,0.434783,0.176471,0.333333,0.618729,0.615385,0.247899,0.302857,false,false,0.158273,0.089286,0.296443,0.204819,0.703557,0.433333,0.565217,0.518519,0.777778,0.168067,0.869565,0.238095,0.833333,0.25,0.279503,0.25,0.277778,0.068182,0.130435,0.066667,0.055556,0.571429,0.73913,0.615385,0.555556,0.161017,0.673913,0.225806,0.6875,0,0,0,0,0.175824,0.712619,0.261905,0.611111,0.0625,0.043478,0.071429,0.055556,0.243243,0.391304,0.257143,0.5,0.186275,0.762846,0.2,0.777778,0.081081,0.237154,0.157895,0.222222,0.434783,0,0,0.391304,0.26087,0.516908,0.217391,0,0.21118,0,0,0,0,0,0,0.225287,0.280992,0.677989,0.587855,0.232932,0.293103,true,0.272748,0.727252,negative
0.336598,0.549212,0.2978,0.296161,0.012062,0.006877,0.533333,0.727273,0.447214,0.454859,0.301072,0.488728,0.091817,0,0.2,0.6,0.206897,0.545455,0.083333,0.466667,0.088235,0.272727,0.435897,0.475524,0.130252,0.154286,false,true,0.100719,0.071429,0.363636,0.120482,0.636364,0.033333,0.066667,0,0,0.117647,0.933333,0.15873,0.909091,0.1,0.171429,0.1,0.181818,0.136364,0.4,0.133333,0.181818,0.285714,0.566667,0.307692,0.454545,0.110169,0.833333,0.145161,0.829545,0.066667,0.177778,0.066667,0.181818,0.120879,0.75122,0.190476,0.727273,0.125,0.133333,0.071429,0.090909,0.216216,0.533333,0.228571,0.727273,0.137255,1,0.142857,1,0,0,0,0,0.166667,0,0.186667,0.2,0.4,0.259259,0,0.2,0.32381,0,0,0,0,0,0,0.114943,0.140496,0.40625,0.395349,0.116466,0.143678,true,0.000046,0.999954,negative
0.275021,0.336352,0.490694,0.506701,0.016067,0.016374,0.333333,0.529412,0.365148,0.371391,0.28525,0.336989,0.414828,0.332337,0.133333,0.181818,0.137931,0.235294,0.261905,0.666667,0.235294,0.470588,0.174825,0.235294,0.197479,0.165714,true,false,0.230216,0.285714,0.661157,0.192771,0.338843,0.133333,0.121212,0.111111,0.176471,0.277311,1,0.269841,1,0.2,0.155844,0.2,0.235294,0.181818,0.242424,0.2,0.176471,0.428571,0.386364,0.461538,0.441176,0.245763,0.772727,0.209677,0.669118,0.2,0.242424,0.2,0.352941,0.296703,0.838137,0.309524,0.764706,0.125,0.060606,0.071429,0.058824,0.135135,0.151515,0.142857,0.294118,0.284314,0.834711,0.228571,1,0.081081,0.165289,0,0,0.454545,0.109091,0.084848,0.363636,0.363636,0.191919,0.151515,0,0.441558,0,0,0,0,0.19697,0,0.205747,0.171901,0.183712,0.164843,0.200803,0.168582,true,0.181848,0.818152,negative
0.313743,0.587115,0.301748,0.310264,0.013369,0.005898,0.555556,0.7,0.447214,0.454859,0.294624,0.468276,0.159751,0,0.2,0.5,0.206897,0.6,0.095238,0.444444,0.088235,0.3,0.384615,0.461538,0.147059,0.137143,false,true,0.122302,0.142857,0.606061,0.108434,0.393939,0.133333,0.222222,0,0,0.142857,0.944444,0.142857,0.9,0.15,0.214286,0.15,0.3,0.136364,0.333333,0.133333,0.2,0.357143,0.590278,0.384615,0.625,0.144068,1,0.145161,1,0,0,0,0,0.175824,0.910569,0.214286,0.9,0.0625,0.055556,0.071429,0.1,0.216216,0.444444,0.2,0.7,0.166667,1,0.128571,1,0,0,0,0,0.416667,0,0.155556,0.666667,0.111111,0.259259,0,0.166667,0.674603,0,0,0,0,0,0,0.131034,0.133884,0.345486,0.45,0.129853,0.137931,true,0.000046,0.999954,negative
0.346756,0.499899,0.385035,0.42049,0.011535,0.00837,0.481481,0.625,0.516398,0.491304,0.329776,0.454808,0.161937,0.002021,0.266667,0.444444,0.241379,0.4375,0.166667,0.518519,0.176471,0.375,0.34188,0.384615,0.210084,0.2,false,false,0.18705,0.196429,0.555556,0.180723,0.444444,0.3,0.333333,0.333333,0.5625,0.193277,0.851852,0.190476,0.75,0.15,0.142857,0.15,0.1875,0.181818,0.296296,0.4,0.375,0.214286,0.236111,0.076923,0.078125,0.220339,1,0.241935,1,0,0,0,0,0.230769,0.796748,0.261905,0.6875,0.3125,0.185185,0.357143,0.3125,0.27027,0.37037,0.257143,0.5625,0.215686,0.73064,0.171429,0.75,0.108108,0.26936,0.157895,0.25,0.555556,0,0,0.555556,0.148148,0.423868,0,0.333333,0.269841,0,0,0,0,0,0,0.205747,0.206612,0.377315,0.384448,0.204819,0.210728,true,0.45455,0.54545,negative
0.215899,0.289303,0.350254,0.432737,0.022003,0.020306,0.5,0.6,0.316228,0.321634,0.259542,0.346331,0.348319,0.277924,0.1,0.204545,0.103448,0.2,0.130952,0.5,0.176471,0.4,0.262238,0.266667,0.151261,0.154286,false,false,0.151079,0.125,0.433884,0.168675,0.566116,0.1,0.136364,0,0,0.168067,0.909091,0.206349,0.866667,0.2,0.233766,0.2,0.266667,0.136364,0.272727,0.2,0.2,0.571429,0.772727,0.615385,0.666667,0.177966,1,0.225806,1,0,0,0,0,0.208791,0.884701,0.309524,0.866667,0.125,0.090909,0.142857,0.133333,0.189189,0.318182,0.2,0.466667,0.186275,0.834711,0.185714,0.911111,0.054054,0.165289,0.052632,0.088889,0.454545,0,0.381818,0.545455,0.090909,0.292929,0,0.136364,0.441558,0,0,0,0,0,0,0.147126,0.170248,0.257102,0.266667,0.144578,0.170498,true,0.363649,0.636351,negative
0.210374,0.378647,0.288071,0.25311,0.022723,0.013656,0.5625,0.75,0.316228,0.321634,0.293945,0.516185,0.132878,0,0.1,0.28125,0.103448,0.375,0.083333,0.4375,0.058824,0.25,0.408654,0.538462,0.134454,0.12,false,true,0.107914,0.142857,0.681818,0.084337,0.318182,0.1,0.1875,0,0,0.109244,0.8125,0.079365,0.625,0.1,0.160714,0.05,0.125,0.136364,0.375,0.133333,0.25,0.142857,0.265625,0.153846,0.3125,0.118644,0.84375,0.096774,0.765625,0,0,0,0,0.131868,0.768293,0.095238,0.5,0.125,0.125,0.142857,0.25,0.108108,0.25,0.114286,0.5,0.127451,0.772727,0.085714,0.833333,0.054054,0.227273,0.052632,0.166667,0.625,0,0.35,0.5625,0.125,0.444444,0,0,0.151786,0,0,0,0,0,0,0.106897,0.100826,0.269531,0.40843,0.104418,0.103448,true,0.363649,0.636351,negative
0.283065,0.502026,0.339803,0.310264,0.015447,0.0083,0.470588,0.7,0.408248,0.415227,0.28839,0.494328,0.168124,0,0.166667,0.441176,0.172414,0.5,0.107143,0.529412,0.088235,0.3,0.384615,0.492308,0.138655,0.142857,false,true,0.115108,0.125,0.561497,0.108434,0.438503,0.266667,0.470588,0.259259,0.7,0.134454,0.941176,0.142857,0.9,0.3,0.453782,0.3,0.6,0.136364,0.352941,0.133333,0.2,0,0,0,0,0.127119,0.852941,0.129032,0.8125,0,0,0,0,0.142857,0.783357,0.166667,0.7,0.125,0.117647,0.142857,0.2,0.162162,0.352941,0.142857,0.5,0.137255,0.786096,0.128571,1,0.054054,0.213904,0,0,0.735294,0,0.164706,0.529412,0,0.542484,0,0,0.142857,0,0,0,0,0,0,0.131034,0.135537,0.40625,0.462791,0.131191,0.139847,true,0.272748,0.727252,negative
0.260509,0.2863,0.447051,0.55473,0.017281,0.020599,0.37931,0.470588,0.365148,0.321634,0.298158,0.367639,0.308302,0.25023,0.133333,0.206897,0.103448,0.176471,0.214286,0.62069,0.264706,0.529412,0.251989,0.271493,0.197479,0.177143,false,false,0.201439,0.214286,0.564263,0.192771,0.435737,0.333333,0.344828,0.185185,0.294118,0.201681,0.827586,0.190476,0.705882,0.3,0.26601,0.25,0.294118,0.340909,0.517241,0.466667,0.411765,0.142857,0.146552,0.153846,0.147059,0.228814,0.913793,0.241935,0.889706,0,0,0,0,0.230769,0.7418,0.214286,0.529412,0.4375,0.241379,0.5,0.411765,0.189189,0.241379,0.171429,0.352941,0.215686,0.623824,0.171429,0.686275,0.162162,0.376176,0.210526,0.313725,0.431034,0,0.386207,0.413793,0.206897,0.386973,0,0.103448,0.251232,0,0,0,0,0,0,0.187356,0.190083,0.217672,0.247606,0.180723,0.189655,true,0.818152,0.181848,positive
0.419355,0.507262,0.460957,0.384376,0.008504,0.008129,0.531915,0.769231,0.57735,0.557086,0.447332,0.555943,0.020871,0,0.333333,0.319149,0.310345,0.346154,0.261905,0.468085,0.176471,0.230769,0.327332,0.402367,0.361345,0.337143,true,false,0.330935,0.375,0.609284,0.301205,0.390716,0.466667,0.297872,0.444444,0.461538,0.369748,0.93617,0.365079,0.884615,0.45,0.246201,0.45,0.346154,0.340909,0.319149,0.266667,0.153846,0.642857,0.406915,0.692308,0.432692,0.364407,0.840426,0.354839,0.783654,0,0,0,0,0.428571,0.850026,0.452381,0.730769,0.25,0.085106,0.285714,0.153846,0.351351,0.276596,0.285714,0.384615,0.333333,0.535783,0.285714,0.74359,0.324324,0.464217,0.263158,0.25641,0.478723,0.076596,0.417021,0.638298,0.12766,0.338061,0.106383,0,0.258359,0,0,0,0,0.138298,0,0.344828,0.34876,0.326463,0.404741,0.340027,0.356322,true,0.45455,0.54545,negative
0.426981,0.711912,0.353426,0.221358,0.008245,0.003403,0.59375,0.888889,0.632456,0.643268,0.417278,0.652947,0,0,0.4,0.5625,0.413793,0.666667,0.154762,0.40625,0.058824,0.111111,0.456731,0.598291,0.289916,0.297143,true,false,0.223022,0.25,0.596591,0.204819,0.403409,0.266667,0.25,0.259259,0.388889,0.260504,0.96875,0.269841,0.944444,0.35,0.28125,0.3,0.333333,0.181818,0.25,0,0,0.357143,0.332031,0.230769,0.208333,0.254237,0.921875,0.258065,0.895833,0,0,0,0,0.32967,0.960366,0.404762,0.944444,0,0,0,0,0.432432,0.5,0.4,0.777778,0.264706,0.772727,0.242857,1,0.108108,0.227273,0,0,0.46875,0,0.175,0.5625,0.125,0.305556,0.15625,0,0.455357,0,0,0,0.21875,0.203125,0,0.252874,0.261157,0.411133,0.502584,0.253012,0.270115,true,0.090947,0.909053,negative
0.213713,0.351702,0.42978,0.329316,0.022283,0.015314,0.333333,0.666667,0.316228,0.321634,0.277397,0.532032,0.267565,0,0.1,0.214286,0.103448,0.333333,0.166667,0.666667,0.088235,0.333333,0.311355,0.547009,0.155462,0.137143,false,false,0.143885,0.214286,0.779221,0.096386,0.220779,0.066667,0.095238,0.037037,0.111111,0.151261,0.857143,0.095238,0.666667,0.2,0.244898,0.2,0.444444,0.204545,0.428571,0.2,0.333333,0.285714,0.404762,0.153846,0.277778,0.169492,1,0.129032,1,0,0,0,0,0.186813,0.829268,0.142857,0.666667,0.1875,0.142857,0.214286,0.333333,0.108108,0.190476,0.114286,0.444444,0.176471,0.82684,0.085714,0.703704,0.054054,0.17316,0.105263,0.296296,0.595238,0,0.266667,0.571429,0.095238,0.206349,0.238095,0.142857,0.462585,0,0,0,0,0.309524,0,0.135632,0.115702,0.227679,0.417313,0.131191,0.118774,true,0.727252,0.272748,positive
0.32621,0.48651,0.424704,0.410644,0.012634,0.008826,0.433333,0.647059,0.483046,0.491304,0.344288,0.505562,0.152326,0,0.233333,0.35,0.241379,0.411765,0.202381,0.566667,0.176471,0.352941,0.333333,0.434389,0.231092,0.228571,false,false,0.208633,0.232143,0.590909,0.192771,0.409091,0.4,0.4,0.111111,0.176471,0.218487,0.866667,0.206349,0.764706,0.4,0.342857,0.4,0.470588,0.227273,0.333333,0.266667,0.235294,0.428571,0.425,0.461538,0.441176,0.245763,1,0.258065,1,0,0,0,0,0.274725,0.853659,0.285714,0.705882,0.25,0.133333,0.285714,0.235294,0.324324,0.4,0.314286,0.647059,0.215686,0.575758,0.171429,0.686275,0.189189,0.424242,0.210526,0.313725,0.5,0,0.28,0.5,0.266667,0.37037,0.166667,0.2,0.080952,0,0,0,0,0,0,0.217241,0.216529,0.322917,0.367989,0.21419,0.220307,true,0.636351,0.363649,negative
0.122748,0.165924,0.441234,0.559292,0.042395,0.040687,0.230769,0.375,0.182574,0.185695,0.147367,0.223099,0.631097,0.505197,0.033333,0.115385,0.034483,0.125,0.119048,0.769231,0.147059,0.625,0.147929,0.192308,0.071429,0.068571,false,true,0.086331,0.089286,0.524476,0.084337,0.475524,0.2,0.461538,0,0,0.092437,0.846154,0.095238,0.75,0,0,0,0,0.136364,0.461538,0.2,0.375,0,0,0,0,0.09322,0.807692,0.096774,0.765625,0,0,0,0,0.087912,0.630394,0.071429,0.375,0.1875,0.230769,0.214286,0.375,0.027027,0.076923,0.028571,0.125,0.098039,0.72028,0.085714,0.833333,0.054054,0.27972,0.052632,0.166667,0.961538,0.276923,0,0.923077,0,0.487179,0,0,0,0,0,0,0,0,0,0.067816,0.071074,0.081731,0.12064,0.062918,0.068966,false,0.54545,0.45455,positive
0.368655,0.556214,0.39884,0.39664,0.010497,0.006687,0.464286,0.684211,0.547723,0.557086,0.383918,0.593761,0,0,0.3,0.482143,0.310345,0.473684,0.178571,0.535714,0.176471,0.315789,0.43956,0.518219,0.247899,0.285714,false,false,0.194245,0.160714,0.438312,0.216867,0.561688,0.433333,0.464286,0.296296,0.421053,0.218487,0.928571,0.269841,0.894737,0.35,0.321429,0.35,0.368421,0.136364,0.214286,0.133333,0.105263,0.214286,0.227679,0.230769,0.197368,0.194915,0.642857,0.225806,0.605263,0.133333,0.190476,0.133333,0.210526,0.241758,0.804878,0.309524,0.684211,0.0625,0.035714,0.071429,0.052632,0.351351,0.464286,0.371429,0.684211,0.215686,0.675325,0.228571,0.859649,0.135135,0.324675,0.105263,0.140351,0.535714,0.128571,0.1,0.321429,0.214286,0.365079,0,0,0.346939,0,0,0,0,0,0,0.229885,0.266116,0.456473,0.461444,0.232932,0.273946,true,0.272748,0.727252,negative
0.331687,0.453809,0.459929,0.505054,0.012328,0.010053,0.393939,0.571429,0.483046,0.491304,0.342413,0.469948,0.203342,0.034931,0.233333,0.318182,0.241379,0.333333,0.238095,0.606061,0.264706,0.428571,0.291375,0.351648,0.239496,0.251429,true,false,0.230216,0.214286,0.495868,0.240964,0.504132,0.466667,0.424242,0.481481,0.619048,0.252101,0.909091,0.285714,0.857143,0.35,0.272727,0.35,0.333333,0.204545,0.272727,0.266667,0.190476,0.142857,0.128788,0.153846,0.119048,0.245763,0.772727,0.274194,0.732143,0,0,0,0,0.285714,0.807095,0.333333,0.666667,0.25,0.121212,0.285714,0.190476,0.27027,0.30303,0.285714,0.47619,0.245098,0.614325,0.214286,0.68254,0.189189,0.385675,0.263158,0.31746,0.454545,0.218182,0.254545,0.363636,0.060606,0.360269,0.151515,0.090909,0.367965,0,0,0,0,0.19697,0,0.241379,0.256198,0.330492,0.317829,0.238286,0.258621,true,0.45455,0.54545,positive
0.274265,0.414506,0.390863,0.4479,0.016127,0.011777,0.4,0.571429,0.408248,0.415227,0.250502,0.372457,0.352376,0.193244,0.166667,0.375,0.172414,0.357143,0.142857,0.6,0.176471,0.428571,0.269231,0.307692,0.138655,0.154286,false,false,0.136691,0.107143,0.409091,0.156627,0.590909,0.266667,0.4,0.296296,0.571429,0.151261,0.9,0.190476,0.857143,0.15,0.192857,0.15,0.214286,0.159091,0.35,0.133333,0.142857,0.071429,0.10625,0.076923,0.089286,0.144068,0.75,0.177419,0.732143,0,0,0,0,0.164835,0.768293,0.238095,0.714286,0.125,0.1,0.142857,0.142857,0.162162,0.3,0.171429,0.428571,0.166667,0.818182,0.171429,0.904762,0.054054,0.181818,0.052632,0.095238,0.625,0,0.14,0.6,0.1,0.444444,0,0,0.364286,0,0,0,0,0,0,0.136782,0.155372,0.28125,0.250831,0.133869,0.155172,false,0.272748,0.727252,positive
0.336598,0.519044,0.162437,0.217729,0.012062,0.007757,0.8,0.833333,0.447214,0.454859,0.363951,0.528917,0,0,0.2,0.6,0.206897,0.5,0.035714,0.2,0.058824,0.166667,0.564103,0.512821,0.151261,0.177143,false,true,0.100719,0.053571,0.272727,0.13253,0.727273,0.166667,0.333333,0.296296,0.666667,0.10084,0.8,0.142857,0.75,0.2,0.342857,0.2,0.333333,0.090909,0.266667,0.133333,0.166667,0.071429,0.141667,0.076923,0.104167,0.110169,0.833333,0.16129,0.84375,0,0,0,0,0.120879,0.75122,0.190476,0.666667,0.125,0.133333,0.142857,0.166667,0.189189,0.466667,0.2,0.583333,0.127451,0.878788,0.142857,0.888889,0.027027,0.121212,0.052632,0.111111,0.166667,0,0.186667,0.2,0,0.481481,0,0.6,0.32381,0,0,0,0,0,0,0.141379,0.181818,0.645833,0.573643,0.145917,0.189655,true,0.000046,0.999954,negative
0.244484,0.416937,0.35815,0.228616,0.018784,0.011661,0.444444,0.8,0.365148,0.371391,0.252705,0.442224,0.314841,0,0.133333,0.333333,0.137931,0.4,0.119048,0.555556,0.058824,0.2,0.299145,0.430769,0.130252,0.131429,false,true,0.122302,0.142857,0.606061,0.108434,0.393939,0.1,0.166667,0.074074,0.2,0.134454,0.888889,0.126984,0.8,0.25,0.357143,0.25,0.5,0.136364,0.333333,0.133333,0.2,0.214286,0.354167,0.230769,0.375,0.144068,1,0.145161,1,0,0,0,0,0.164835,0.853659,0.190476,0.8,0.125,0.111111,0.142857,0.2,0.189189,0.388889,0.2,0.7,0.156863,0.89899,0.114286,0.866667,0.027027,0.10101,0.052632,0.133333,0.555556,0.2,0.155556,0.666667,0.111111,0.197531,0,0,0.674603,0,0,0,0,0,0,0.128736,0.133884,0.328125,0.45,0.127175,0.137931,false,0.272748,0.727252,positive
0.383002,0.59684,0.245347,0.214619,0.009881,0.005667,0.666667,0.857143,0.516398,0.525226,0.420382,0.670196,0,0,0.266667,0.666667,0.275862,0.571429,0.071429,0.333333,0.058824,0.142857,0.641026,0.659341,0.197479,0.245714,false,true,0.122302,0.071429,0.30303,0.156627,0.69697,0.133333,0.222222,0,0,0.151261,1,0.222222,1,0.25,0.357143,0.25,0.357143,0.045455,0.111111,0,0,0.214286,0.354167,0.230769,0.267857,0.135593,0.861111,0.193548,0.866071,0.066667,0.148148,0.066667,0.142857,0.153846,0.796748,0.238095,0.714286,0,0,0,0,0.243243,0.5,0.257143,0.642857,0.147059,0.79798,0.171429,0.904762,0.054054,0.20202,0.052632,0.095238,0.416667,0,0.155556,0.333333,0.222222,0.567901,0,0,0,0,0,0,0,0,0,0.167816,0.213223,0.623264,0.570598,0.174029,0.222222,true,0.090947,0.909053,negative
